source,reason,duplicate_strategy,date,gender,level,surface,tourney_name,round,api_match_id,api_event_key,winner_api_key,winner_api_name,winner_mapping_status,winner_sackmann_key,winner_sackmann_key_original,loser_api_key,loser_api_name,loser_mapping_status,loser_sackmann_key,loser_sackmann_key_original,sackmann_match_id,winner_sackmann_key,loser_sackmann_key
api_tennis,one_mapped,,2026-06-04,women,itf,hard,W15 Kayseri 3,W15 Kayseri 3 - 1/8-finals,api_tennis:12133789,12133789,women:api:68363,Alana Subasic,auto_mapped,women:sackmann:261049,women:sackmann:261049,women:api:20381,Kateryna Diatlova,unmapped,,,,women:sackmann:261049,
api_tennis,one_mapped,,2026-06-05,men,qualifying,hard,M15 Luan 3,M15 Luan 3 - Quarter-finals,api_tennis:12133816,12133816,men:api:37952,Yecong Mo,auto_mapped,men:sackmann:202168,men:sackmann:202168,men:api:87958,Daniel Abd Hazli Imran,unmapped,,,,men:sackmann:202168,
api_tennis,none_mapped,,2026-06-05,men,grand_slam,clay,French Open,Boys French Open - Semi-finals,api_tennis:12133856,12133856,men:api:67442,Augusto Miguel Luis,unmapped,,,men:api:90024,F. L. Storck,unmapped,,,,,
api_tennis,one_mapped,,2026-06-05,men,qualifying,clay,Heilbronn,Heilbronn - Quarter-finals,api_tennis:12133865,12133865,men:api:55858,Diego Dedura,unmapped,,,men:api:395,Marco Trungelliti,auto_mapped,men:sackmann:105477,men:sackmann:105477,,,men:sackmann:105477
api_tennis,one_mapped,,2026-06-05,men,qualifying,hard,M15 Monastir 21,M15 Monastir 21 - Quarter-finals,api_tennis:12133871,12133871,men:api:73862,Benjamin Willwerth,auto_mapped,men:sackmann:213653,men:sackmann:213653,men:api:8655,Nazim Makhlouf,unmapped,,,,men:sackmann:213653,
api_tennis,one_mapped,,2026-06-05,men,qualifying,clay,M15 Szentendre,M15 Szentendre - Quarter-finals,api_tennis:12133890,12133890,men:api:15664,Peter Makk,auto_mapped,men:sackmann:207407,men:sackmann:207407,men:api:40212,Daniel Salazar,unmapped,,,,men:sackmann:207407,
api_tennis,one_mapped,,2026-06-05,men,qualifying,hard,M15 Kayseri 3,M15 Kayseri 3 - Quarter-finals,api_tennis:12133921,12133921,men:api:22255,Dimitris Azoidis,unmapped,,,men:api:54464,Adhithya Ganesan,auto_mapped,men:sackmann:212258,men:sackmann:212258,,,men:sackmann:212258
api_tennis,one_mapped,,2026-06-05,women,qualifying,hard,W15 Brasilia (Brazil),W15 Brasilia - Quarter-finals,api_tennis:12134012,12134012,women:api:78136,Marjorie Souza,auto_mapped,women:sackmann:260455,women:sackmann:260455,women:api:92934,Eduarda Carbone Maria,unmapped,,,,women:sackmann:260455,
api_tennis,one_mapped,,2026-06-06,men,grand_slam,clay,French Open,Boys French Open - Final,api_tennis:12134068,12134068,men:api:67442,Augusto Miguel Luis,unmapped,,,men:api:86725,Michael Antonius,auto_mapped,men:sackmann:214004,men:sackmann:214004,,,men:sackmann:214004
api_tennis,one_mapped,,2026-06-06,men,challenger,clay,Heilbronn,Heilbronn - Semi-finals,api_tennis:12134111,12134111,men:api:938,Luka Mikrut,auto_mapped,men:sackmann:210053,men:sackmann:210053,men:api:55858,Diego Dedura,unmapped,,,,men:sackmann:210053,
api_tennis,one_mapped,,2026-06-06,men,itf,hard,M15 Kayseri 3,M15 Kayseri 3 - Semi-finals,api_tennis:12134114,12134114,men:api:22255,Dimitris Azoidis,unmapped,,,men:api:4727,Ivan Marrero Curbelo,auto_mapped,men:sackmann:202326,men:sackmann:202326,,,men:sackmann:202326
api_tennis,one_mapped,,2026-06-06,women,atp_wta,grass,Hertogenbosch,WTA Hertogenbosch - Semi-finals,api_tennis:12134179,12134179,women:api:451,Lin Zhu,auto_mapped,women:sackmann:202684,women:sackmann:202684,women:api:38969,Youngsuh Lee Carol,unmapped,,,,women:sackmann:202684,
api_tennis,one_mapped,,2026-06-07,women,atp_wta,grass,London,WTA London - Semi-finals,api_tennis:12134193,12134193,women:api:2414,Tatjana Maria,auto_mapped,women:sackmann:213583,women:sackmann:213583,women:api:462,Lily Miyazaki Yuriko,unmapped,,,,women:sackmann:213583,
api_tennis,one_mapped,,2026-06-07,men,itf,hard,M15 Kayseri 3,M15 Kayseri 3 - Final,api_tennis:12134314,12134314,men:api:22255,Dimitris Azoidis,unmapped,,,men:api:11692,Naci Turker Mert,auto_mapped,men:sackmann:125833,men:sackmann:125833,,,men:sackmann:125833
api_tennis,one_mapped,,2026-06-07,men,challenger,clay,Bratislava,Bratislava - Semi-finals,api_tennis:12134340,12134340,men:api:668,Mathys Erhard,auto_mapped,men:sackmann:207231,men:sackmann:207231,men:api:79642,Fares Zakaria,unmapped,,,,men:sackmann:207231,
api_tennis,one_mapped,,2026-06-07,men,challenger,clay,Bratislava,Bratislava - Semi-finals,api_tennis:12134343,12134343,men:api:868,Akira Santillan,auto_mapped,men:sackmann:117361,men:sackmann:117361,men:api:102651,M. Bekeni,unmapped,,,,men:sackmann:117361,
api_tennis,one_mapped,,2026-06-07,men,challenger,clay,Bratislava,Bratislava - Semi-finals,api_tennis:12134347,12134347,men:api:9219,Abedallah Shelbayh,auto_mapped,men:sackmann:209406,men:sackmann:209406,men:api:103415,M. Lorincik,unmapped,,,,men:sackmann:209406,
api_tennis,one_mapped,,2026-06-07,men,challenger,clay,Lyon,Lyon - Semi-finals,api_tennis:12134369,12134369,men:api:428,Johan Nikles,auto_mapped,men:sackmann:126627,men:sackmann:126627,men:api:103450,J. Fabre,unmapped,,,,men:sackmann:126627,
api_tennis,one_mapped,,2026-06-07,men,challenger,clay,San Miguel de Tucuman,San Miguel de Tucuman - Semi-finals,api_tennis:12134490,12134490,men:api:9221,Alexander Rodriguez Johan,unmapped,,,men:api:38057,Manuel Mouilleron Salvo,auto_mapped,men:sackmann:211389,men:sackmann:211389,,,men:sackmann:211389
api_tennis,one_mapped,,2026-06-09,men,atp_wta,clay,Stuttgart,ATP Stuttgart - 1/16-finals,api_tennis:12134302,12134302,men:api:1900,James Duckworth,auto_mapped,men:sackmann:105902,men:sackmann:105902,men:api:55858,Diego Dedura,unmapped,,,,men:sackmann:105902,
api_tennis,one_mapped,,2026-06-09,men,challenger,clay,San Miguel de Tucuman,San Miguel de Tucuman - Final,api_tennis:12134570,12134570,men:api:9221,Alexander Rodriguez Johan,unmapped,,,men:api:5469,Wilson Leite,auto_mapped,men:sackmann:105868,men:sackmann:105868,,,men:sackmann:105868
api_tennis,one_mapped,,2026-06-09,women,itf,hard,W100 Wuning (China),W100 Wuning - 1/16-finals,api_tennis:12134614,12134614,women:api:40076,Sonja Zhiyenbayeva,auto_mapped,women:sackmann:260306,women:sackmann:260306,women:api:126,Yexin Ma,ambiguous,,,,women:sackmann:260306,
api_tennis,one_mapped,,2026-06-09,women,itf,hard,W15 Tokyo,W15 Tokyo - 1/16-finals,api_tennis:12134619,12134619,women:api:50670,Kurea Hayasaka,auto_mapped,women:sackmann:263865,women:sackmann:263865,women:api:89210,R. Yoshida,ambiguous,,,,women:sackmann:263865,
api_tennis,one_mapped,,2026-06-09,women,itf,clay,W15 Merzig,W15 Merzig - 1/16-finals,api_tennis:12134681,12134681,women:api:52647,Daria Yesypchuk,auto_mapped,women:sackmann:260032,women:sackmann:260032,women:api:87042,Kamper Malmkjaer Emma,unmapped,,,,women:sackmann:260032,
api_tennis,one_mapped,,2026-06-09,women,itf,clay,W75 Ceska Lipa,W75 Ceska Lipa - 1/16-finals,api_tennis:12134696,12134696,women:api:162,Wilda Hennemann Caijsa,auto_mapped,women:sackmann:216385,women:sackmann:216385,women:api:2576,A. Kucmova,unmapped,,,,women:sackmann:216385,
api_tennis,one_mapped,,2026-06-09,men,itf,hard,M15 Kayseri 4,M15 Kayseri 4 - 1/16-finals,api_tennis:12134761,12134761,men:api:55761,Amir Milushev,auto_mapped,men:sackmann:212037,men:sackmann:212037,men:api:103493,A. Baybars,unmapped,,,,men:sackmann:212037,
api_tennis,one_mapped,,2026-06-09,men,itf,clay,M15 Messina,M15 Messina - 1/16-finals,api_tennis:12135002,12135002,men:api:1295,Fausto Tabacco,auto_mapped,men:sackmann:208285,men:sackmann:208285,men:api:103642,G. Pistoia,unmapped,,,,men:sackmann:208285,
api_tennis,one_mapped,,2026-06-09,men,itf,clay,M15 Brasilia,M15 Brasilia - 1/16-finals,api_tennis:12135012,12135012,men:api:63732,Breno Braga,auto_mapped,men:sackmann:213393,men:sackmann:213393,men:api:103669,J. Cunha,unmapped,,,,men:sackmann:213393,
api_tennis,one_mapped,,2026-06-09,men,itf,clay,M15 Brasilia,M15 Brasilia - 1/16-finals,api_tennis:12135018,12135018,men:api:79817,Felipe Vazquez,auto_mapped,men:sackmann:213746,men:sackmann:213746,men:api:103670,M. Henrique,unmapped,,,,men:sackmann:213746,
api_tennis,one_mapped,,2026-06-09,women,itf,hard,W15 Kayseri 4,W15 Kayseri 4 - 1/16-finals,api_tennis:12135032,12135032,women:api:82838,U.-S. Jeong,auto_mapped,women:sackmann:267705,women:sackmann:267705,women:api:20381,Kateryna Diatlova,unmapped,,,,women:sackmann:267705,
api_tennis,one_mapped,,2026-06-09,women,itf,clay,W35 Cuiaba,W35 Cuiaba - 1/16-finals,api_tennis:12135044,12135044,women:api:78280,Giovana Schincariol Delatorre Barbosa,auto_mapped,women:sackmann:266781,women:sackmann:266781,women:api:92934,Eduarda Carbone Maria,unmapped,,,,women:sackmann:266781,
api_tennis,one_mapped,,2026-06-10,men,challenger,grass,Ilkley,Ilkley - 1/16-finals,api_tennis:12134460,12134460,men:api:66839,Dar. Blanch,ambiguous,,,men:api:421,Christopher O'Connell,manual_mapped,men:sackmann:106331,men:sackmann:106331,,,men:sackmann:106331
api_tennis,one_mapped,,2026-06-10,women,itf,clay,W75 Ceska Lipa,W75 Ceska Lipa - 1/16-finals,api_tennis:12134708,12134708,women:api:1807,Georgiana Serban Raluca,unmapped,,,women:api:226,Sapfo Sakellaridi,auto_mapped,women:sackmann:220364,women:sackmann:220364,,,women:sackmann:220364
api_tennis,one_mapped,,2026-06-10,men,itf,clay,M25 Ceska Lipa,M25 Ceska Lipa - 1/16-finals,api_tennis:12134746,12134746,men:api:37919,Matyas Cerny,auto_mapped,men:sackmann:210063,men:sackmann:210063,men:api:71651,M. Frohlich,unmapped,,,,men:sackmann:210063,
api_tennis,one_mapped,,2026-06-10,men,itf,hard,M25 Martos,M25 Martos - 1/16-finals,api_tennis:12134931,12134931,men:api:57566,Rafael Izquierdo Luque,auto_mapped,men:sackmann:202258,men:sackmann:202258,men:api:103609,T. Miranda,unmapped,,,,men:sackmann:202258,
api_tennis,one_mapped,,2026-06-10,women,itf,clay,W100 Zagreb (Croatia),W100 Zagreb - 1/16-finals,api_tennis:12134949,12134949,women:api:9242,Kiara Toth Amarissa,auto_mapped,women:sackmann:221004,women:sackmann:221004,women:api:4802,Caroline Werner,unmapped,,,,women:sackmann:221004,
api_tennis,one_mapped,,2026-06-10,women,itf,clay,W35 San Gregorio 3 (Italy),W35 San Gregorio 3 - 1/16-finals,api_tennis:12134958,12134958,women:api:80157,Beatrise Zeltina,auto_mapped,women:sackmann:260339,women:sackmann:260339,women:api:15341,Amy Stevens,ambiguous,,,,women:sackmann:260339,
api_tennis,one_mapped,,2026-06-10,men,itf,hard,"M25 Wichita, KS","M25 Wichita, KS - 1/16-finals",api_tennis:12135022,12135022,men:api:67327,Cooper Woestendick,auto_mapped,men:sackmann:212857,men:sackmann:212857,men:api:103671,H. Nelson,unmapped,,,,men:sackmann:212857,
api_tennis,one_mapped,,2026-06-10,women,itf,hard,"W35 Decatur, IL","W35 Decatur, IL - 1/16-finals",api_tennis:12135100,12135100,women:api:50654,Dasha Plekhanova,auto_mapped,women:sackmann:223203,women:sackmann:223203,women:api:6514,A. Walker,unmapped,,,,women:sackmann:223203,
api_tennis,one_mapped,,2026-06-10,men,itf,hard,M15 Maanshan 5,M15 Maanshan 5 - 1/16-finals,api_tennis:12135153,12135153,men:api:53004,Chan-Yeong Oh,auto_mapped,men:sackmann:126953,men:sackmann:126953,men:api:5720,X. Zhou,ambiguous,,,,men:sackmann:126953,
api_tennis,one_mapped,,2026-06-10,men,itf,hard,M15 Maanshan 5,M15 Maanshan 5 - 1/16-finals,api_tennis:12135156,12135156,men:api:7912,Moerani Bouzige,auto_mapped,men:sackmann:207728,men:sackmann:207728,men:api:103704,Y. C. Yang,unmapped,,,,men:sackmann:207728,
api_tennis,one_mapped,,2026-06-10,women,itf,hard,W100 Wuning (China),W100 Wuning - 1/16-finals,api_tennis:12135167,12135167,women:api:7486,Sarah Saito,ambiguous,,,women:api:10227,Chengyiyi Yuan,auto_mapped,women:sackmann:215134,women:sackmann:215134,,,women:sackmann:215134
api_tennis,one_mapped,,2026-06-10,women,itf,clay,W15 Madrid 2,W15 Madrid 2 - 1/16-finals,api_tennis:12135212,12135212,women:api:58496,Ruth Roura Llaverias,auto_mapped,women:sackmann:260763,women:sackmann:260763,women:api:71935,Alice Ferlito Faticanti,unmapped,,,,women:sackmann:260763,
api_tennis,one_mapped,,2026-06-10,men,itf,hard,M15 Monastir 22,M15 Monastir 22 - 1/16-finals,api_tennis:12135258,12135258,men:api:8655,Nazim Makhlouf,unmapped,,,men:api:18730,Chirag Duhan,auto_mapped,men:sackmann:210003,men:sackmann:210003,,,men:sackmann:210003
api_tennis,one_mapped,,2026-06-10,men,itf,clay,M15 Kursumlijska Banja 4,M15 Kursumlijska Banja 4 - 1/16-finals,api_tennis:12135282,12135282,men:api:37896,Branko Djuric,auto_mapped,men:sackmann:210025,men:sackmann:210025,men:api:74446,Dmytro Shirokyi,unmapped,,,,men:sackmann:210025,
api_tennis,one_mapped,,2026-06-10,men,itf,clay,M15 Kursumlijska Banja 4,M15 Kursumlijska Banja 4 - 1/16-finals,api_tennis:12135289,12135289,men:api:14638,Nikita Mashtakov,unmapped,,,men:api:102878,S. Chestovaliev,auto_mapped,men:sackmann:214588,men:sackmann:214588,,,men:sackmann:214588
api_tennis,one_mapped,,2026-06-10,men,itf,clay,M15 Kursumlijska Banja 4,M15 Kursumlijska Banja 4 - 1/16-finals,api_tennis:12135292,12135292,men:api:25726,Niccolo Baroni,auto_mapped,men:sackmann:210526,men:sackmann:210526,men:api:103731,D. Yigin,unmapped,,,,men:sackmann:210526,
api_tennis,one_mapped,,2026-06-10,men,itf,clay,M15 Nyiregyhaza,M15 Nyiregyhaza - 1/16-finals,api_tennis:12135301,12135301,men:api:103737,A. Tiutchenko,unmapped,,,men:api:6317,Alexander Wagner,auto_mapped,men:sackmann:213138,men:sackmann:213138,,,men:sackmann:213138
api_tennis,one_mapped,,2026-06-10,men,itf,clay,M15 Nyiregyhaza,M15 Nyiregyhaza - 1/16-finals,api_tennis:12135303,12135303,men:api:62392,Luka Talan Lopatic,auto_mapped,men:sackmann:212589,men:sackmann:212589,men:api:95473,K. T. Rosenkranz,unmapped,,,,men:sackmann:212589,
api_tennis,one_mapped,,2026-06-10,men,itf,hard,M15 Kayseri 4,M15 Kayseri 4 - 1/16-finals,api_tennis:12135329,12135329,men:api:9694,Yurii Dzhavakian,auto_mapped,men:sackmann:122113,men:sackmann:122113,men:api:76298,Bogdan Seleznev,unmapped,,,,men:sackmann:122113,
api_tennis,one_mapped,,2026-06-10,men,itf,hard,M15 Kayseri 4,M15 Kayseri 4 - 1/16-finals,api_tennis:12135332,12135332,men:api:40631,H. C. Gokpinar,auto_mapped,men:sackmann:212061,men:sackmann:212061,men:api:83881,Tugra Duran Cemil,unmapped,,,,men:sackmann:212061,
api_tennis,one_mapped,,2026-06-10,men,itf,hard,M15 Kayseri 4,M15 Kayseri 4 - 1/16-finals,api_tennis:12135335,12135335,men:api:93298,F. J. Rivadeneira Gallegos,unmapped,,,men:api:8449,Charles Chen,auto_mapped,men:sackmann:212465,men:sackmann:212465,,,men:sackmann:212465
api_tennis,one_mapped,,2026-06-10,women,itf,hard,W15 Kayseri 4,W15 Kayseri 4 - 1/16-finals,api_tennis:12135342,12135342,women:api:49392,Ustiniya Lekomtseva,auto_mapped,women:sackmann:261098,women:sackmann:261098,women:api:103747,H. Shabanpour,unmapped,,,,women:sackmann:261098,
api_tennis,one_mapped,,2026-06-10,women,itf,hard,W15 Kayseri 4,W15 Kayseri 4 - 1/16-finals,api_tennis:12135343,12135343,women:api:102356,S. Aksu,auto_mapped,women:sackmann:220798,women:sackmann:220798,women:api:38983,A. Melnikova,unmapped,,,,women:sackmann:220798,
api_tennis,one_mapped,,2026-06-10,women,itf,hard,W15 Kayseri 4,W15 Kayseri 4 - 1/16-finals,api_tennis:12135347,12135347,women:api:13030,A. N. Isaacs,auto_mapped,women:sackmann:259593,women:sackmann:259593,women:api:103748,V. Granichka,unmapped,,,,women:sackmann:259593,
api_tennis,one_mapped,,2026-06-10,women,itf,clay,W35 Cuiaba,W35 Cuiaba - 1/16-finals,api_tennis:12135350,12135350,women:api:78136,Marjorie Souza,auto_mapped,women:sackmann:260455,women:sackmann:260455,women:api:24284,Rosa Dourado Zimermman Jennifer,unmapped,,,,women:sackmann:260455,
api_tennis,one_mapped,,2026-06-10,women,itf,clay,W15 Merzig,W15 Merzig - 1/16-finals,api_tennis:12135395,12135395,women:api:80301,Tamila Gadamauri,auto_mapped,women:sackmann:260446,women:sackmann:260446,women:api:103751,J. A. Abendroth,unmapped,,,,women:sackmann:260446,
api_tennis,one_mapped,,2026-06-10,women,itf,hard,W15 Monastir 17,W15 Monastir 17 - 1/16-finals,api_tennis:12135401,12135401,women:api:101395,I. De micco padula,auto_mapped,women:sackmann:267565,women:sackmann:267565,women:api:57751,A. Roots,ambiguous,,,,women:sackmann:267565,
api_tennis,one_mapped,,2026-06-10,women,itf,hard,W15 Monastir 17,W15 Monastir 17 - 1/16-finals,api_tennis:12135405,12135405,women:api:56782,Sofia Avataneo,auto_mapped,women:sackmann:242450,women:sackmann:242450,women:api:32283,S. H. Jang,ambiguous,,,,women:sackmann:242450,
api_tennis,one_mapped,,2026-06-10,men,itf,clay,M25 Kiseljak,M25 Kiseljak - 1/16-finals,api_tennis:12135459,12135459,men:api:9640,Andrej Nedic,auto_mapped,men:sackmann:210119,men:sackmann:210119,men:api:103753,L. Klaus,unmapped,,,,men:sackmann:210119,
api_tennis,one_mapped,,2026-06-10,men,itf,hard,M25 Martos,M25 Martos - 1/16-finals,api_tennis:12135466,12135466,men:api:1328,John Echeverria,auto_mapped,men:sackmann:208126,men:sackmann:208126,men:api:103754,P. Hermoso,unmapped,,,,men:sackmann:208126,
api_tennis,one_mapped,,2026-06-10,men,itf,hard,M25 Martos,M25 Martos - 1/16-finals,api_tennis:12135467,12135467,men:api:80300,Enrique Carrascosa Diaz,auto_mapped,men:sackmann:213766,men:sackmann:213766,men:api:17461,R. I. Orgiles G.,unmapped,,,,men:sackmann:213766,
api_tennis,none_mapped,,2026-06-10,men,itf,clay,M15 Brasilia,M15 Brasilia - 1/16-finals,api_tennis:12135501,12135501,men:api:63483,Enzo Kohlmann,unmapped,,,men:api:91821,V. Cunha,unmapped,,,,,
api_tennis,one_mapped,,2026-06-10,men,itf,clay,M15 Brasilia,M15 Brasilia - 1/16-finals,api_tennis:12135502,12135502,men:api:5181,Gonzalo Villanueva,auto_mapped,men:sackmann:106380,men:sackmann:106380,men:api:103757,A. G. Torres,unmapped,,,,men:sackmann:106380,
api_tennis,one_mapped,,2026-06-10,men,itf,clay,M15 Brasilia,M15 Brasilia - 1/16-finals,api_tennis:12135505,12135505,men:api:37939,Rafael Tosetto,auto_mapped,men:sackmann:208006,men:sackmann:208006,men:api:103758,L. G. Felisberto,unmapped,,,,men:sackmann:208006,
api_tennis,one_mapped,,2026-06-10,men,challenger,clay,San Miguel de Tucuman,San Miguel de Tucuman - 1/16-finals,api_tennis:12135520,12135520,men:api:9221,Alexander Rodriguez Johan,unmapped,,,men:api:10017,Manuel La Serna Juan,auto_mapped,men:sackmann:210412,men:sackmann:210412,,,men:sackmann:210412
api_tennis,one_mapped,,2026-06-10,women,itf,hard,"W15 Los Angeles, CA","W15 Los Angeles, CA - 1/16-finals",api_tennis:12135550,12135550,women:api:52269,Kaitlyn Carnicella,auto_mapped,women:sackmann:264014,women:sackmann:264014,women:api:103769,N. Kha,unmapped,,,,women:sackmann:264014,
api_tennis,one_mapped,,2026-06-10,women,itf,hard,"W35 Decatur, IL","W35 Decatur, IL - 1/16-finals",api_tennis:12135556,12135556,women:api:67444,Sophie Llewellyn,auto_mapped,women:sackmann:266686,women:sackmann:266686,women:api:103774,S. Holod,unmapped,,,,women:sackmann:266686,
api_tennis,one_mapped,,2026-06-10,men,itf,clay,M25 Kiseljak,M25 Kiseljak - 1/16-finals,api_tennis:12135581,12135581,men:api:89615,M. Knezevic,auto_mapped,men:sackmann:214137,men:sackmann:214137,men:api:103608,Y. Baluska,unmapped,,,,men:sackmann:214137,
api_tennis,one_mapped,,2026-06-11,women,itf,clay,W75 Ceska Lipa,W75 Ceska Lipa - 1/16-finals,api_tennis:12134709,12134709,women:api:13987,Anastasiia Sobolieva,unmapped,,,women:api:30860,Julie Pastikova,auto_mapped,women:sackmann:264967,women:sackmann:264967,,,women:sackmann:264967
api_tennis,one_mapped,,2026-06-11,men,itf,clay,M25 Ceska Lipa,M25 Ceska Lipa - 1/16-finals,api_tennis:12134751,12134751,men:api:83545,Jakub Vrba,auto_mapped,men:sackmann:213551,men:sackmann:213551,men:api:30842,A. Duda,unmapped,,,,men:sackmann:213551,
api_tennis,one_mapped,,2026-06-11,women,itf,hard,W100 Wuning (China),W100 Wuning - 1/8-finals,api_tennis:12135575,12135575,women:api:7486,Sarah Saito,ambiguous,,,women:api:37975,Daria Khomutsianskaya,auto_mapped,women:sackmann:222944,women:sackmann:222944,,,women:sackmann:222944
api_tennis,one_mapped,,2026-06-11,women,itf,clay,W75 Ceska Lipa,W75 Ceska Lipa - 1/8-finals,api_tennis:12135641,12135641,women:api:85968,Denisa Zoldakova,auto_mapped,women:sackmann:267616,women:sackmann:267616,women:api:1807,Georgiana Serban Raluca,unmapped,,,,women:sackmann:267616,
api_tennis,one_mapped,,2026-06-11,men,challenger,clay,San Miguel de Tucuman,San Miguel de Tucuman - 1/8-finals,api_tennis:12135706,12135706,men:api:9221,Alexander Rodriguez Johan,unmapped,,,men:api:6712,Eduardo Ribeiro,auto_mapped,men:sackmann:200495,men:sackmann:200495,,,men:sackmann:200495
api_tennis,one_mapped,,2026-06-11,women,itf,clay,W75 Ceska Lipa,W75 Ceska Lipa - 1/8-finals,api_tennis:12135819,12135819,women:api:14150,Julia Avdeeva,auto_mapped,women:sackmann:222919,women:sackmann:222919,women:api:13987,Anastasiia Sobolieva,unmapped,,,,women:sackmann:222919,
api_tennis,one_mapped,,2026-06-11,men,itf,clay,M15 Nyiregyhaza,M15 Nyiregyhaza - 1/8-finals,api_tennis:12135859,12135859,men:api:13694,John Sperle,auto_mapped,men:sackmann:210145,men:sackmann:210145,men:api:103737,A. Tiutchenko,unmapped,,,,men:sackmann:210145,
api_tennis,one_mapped,,2026-06-11,men,itf,clay,M15 Kursumlijska Banja 4,M15 Kursumlijska Banja 4 - 1/8-finals,api_tennis:12135888,12135888,men:api:14638,Nikita Mashtakov,unmapped,,,men:api:55114,Vardan Manukyan,auto_mapped,men:sackmann:212499,men:sackmann:212499,,,men:sackmann:212499
api_tennis,one_mapped,,2026-06-11,men,itf,clay,M15 Brasilia,M15 Brasilia - 1/8-finals,api_tennis:12135920,12135920,men:api:15381,P. Rodrigues,auto_mapped,men:sackmann:109946,men:sackmann:109946,men:api:63483,Enzo Kohlmann,unmapped,,,,men:sackmann:109946,
api_tennis,one_mapped,,2026-06-11,men,itf,hard,M15 Monastir 22,M15 Monastir 22 - 1/8-finals,api_tennis:12135937,12135937,men:api:73861,Dominick Mosejczuk,auto_mapped,men:sackmann:213771,men:sackmann:213771,men:api:8655,Nazim Makhlouf,unmapped,,,,men:sackmann:213771,
api_tennis,one_mapped,,2026-06-11,men,itf,hard,M15 Kayseri 4,M15 Kayseri 4 - 1/8-finals,api_tennis:12136024,12136024,men:api:10850,Dinko Dinev,auto_mapped,men:sackmann:210099,men:sackmann:210099,men:api:93298,F. J. Rivadeneira Gallegos,unmapped,,,,men:sackmann:210099,
api_tennis,one_mapped,,2026-06-12,women,qualifying,hard,W100 Wuning (China),W100 Wuning - Quarter-finals,api_tennis:12135830,12135830,women:api:7486,Sarah Saito,ambiguous,,,women:api:67427,Varvara Panshina,auto_mapped,women:sackmann:267420,women:sackmann:267420,,,women:sackmann:267420
api_tennis,one_mapped,,2026-06-12,men,qualifying,clay,M15 Kursumlijska Banja 4,M15 Kursumlijska Banja 4 - Quarter-finals,api_tennis:12136082,12136082,men:api:382,Sean Cuenin,auto_mapped,men:sackmann:209952,men:sackmann:209952,men:api:14638,Nikita Mashtakov,unmapped,,,,men:sackmann:209952,
api_tennis,one_mapped,,2026-06-12,men,qualifying,clay,San Miguel de Tucuman,San Miguel de Tucuman - Quarter-finals,api_tennis:12136183,12136183,men:api:9221,Alexander Rodriguez Johan,unmapped,,,men:api:1743,Matheus Pucinelli de Almeida,auto_mapped,men:sackmann:207799,men:sackmann:207799,,,men:sackmann:207799
api_tennis,one_mapped,,2026-06-13,women,itf,hard,W100 Wuning (China),W100 Wuning - Semi-finals,api_tennis:12136249,12136249,women:api:56997,Yujia Huang,auto_mapped,women:sackmann:264207,women:sackmann:264207,women:api:7486,Sarah Saito,ambiguous,,,,women:sackmann:264207,
api_tennis,one_mapped,,2026-06-13,men,challenger,clay,San Miguel de Tucuman,San Miguel de Tucuman - Semi-finals,api_tennis:12136340,12136340,men:api:9221,Alexander Rodriguez Johan,unmapped,,,men:api:1756,Nicolas Kicker,auto_mapped,men:sackmann:106044,men:sackmann:106044,,,men:sackmann:106044
api_tennis,one_mapped,,2026-06-13,men,atp_wta,grass,Halle,ATP Halle - Semi-finals,api_tennis:12136373,12136373,men:api:424,Nikoloz Basilashvili,auto_mapped,men:sackmann:105932,men:sackmann:105932,men:api:55858,Diego Dedura,unmapped,,,,men:sackmann:105932,
api_tennis,one_mapped,,2026-06-13,women,atp_wta,clay,Berlin,WTA Berlin - Semi-finals,api_tennis:12136391,12136391,women:api:1825,Shuai Zhang,auto_mapped,women:sackmann:201533,women:sackmann:201533,women:api:103787,M. Steinkamp,unmapped,,,,women:sackmann:201533,
api_tennis,one_mapped,,2026-06-14,men,challenger,clay,Poznan,Poznan - Semi-finals,api_tennis:12136585,12136585,men:api:2220,Luca Castelnuovo,auto_mapped,men:sackmann:132573,men:sackmann:132573,men:api:79642,Fares Zakaria,unmapped,,,,men:sackmann:132573,
api_tennis,none_mapped,,2026-06-14,men,challenger,clay,Royan,Royan - Semi-finals,api_tennis:12136597,12136597,men:api:1857,John Fancutt Thomas,unmapped,,,men:api:704,Volodymyr Uzhylovskyi,unmapped,,,,,
api_tennis,one_mapped,,2026-06-14,men,challenger,clay,Royan,Royan - Semi-finals,api_tennis:12136600,12136600,men:api:38022,Adan Freire Da Silva,auto_mapped,men:sackmann:207676,men:sackmann:207676,men:api:103862,J. Coudret,unmapped,,,,men:sackmann:207676,
api_tennis,one_mapped,,2026-06-14,men,challenger,clay,San Miguel de Tucuman,San Miguel de Tucuman - Final,api_tennis:12136606,12136606,men:api:14270,Emanuel Ambrogi Luciano,auto_mapped,men:sackmann:210377,men:sackmann:210377,men:api:9221,Alexander Rodriguez Johan,unmapped,,,,men:sackmann:210377,
api_tennis,one_mapped,,2026-06-14,men,challenger,clay,Parma,Parma - Semi-finals,api_tennis:12136704,12136704,men:api:1185,Matteo Martineau,auto_mapped,men:sackmann:200188,men:sackmann:200188,men:api:40212,Daniel Salazar,unmapped,,,,men:sackmann:200188,
