category,date,time,gender,tour_level,tournament,round,match,player_name,opponent_name,player_key,opponent_key,player_api_key,opponent_api_key,player_canonical_key,opponent_canonical_key,mapping_status,match_status,elo_no_bet_reason,odds,result,old_profit,stake
no_prediction_match,2026-05-17,10:35,men,qualifying,Bengaluru 3 (India) - Qualification,Bengaluru 3 - Semi-finals,Y. Kawahashi - R. Taguchi,Y. Kawahashi,R. Taguchi,10335,38831,men:api:10335,men:api:38831,men:sackmann:200665,men:sackmann:211774,mapped,no_prediction_match,no_prediction_match,2.32,loss,-1.25,1.25
no_prediction_match,2026-05-18,14:15,men,qualifying,French Open,ATP French Open - Quarter-finals,A. Barrena - A. Galarneau,A. Galarneau,A. Barrena,557,1324,men:api:557,men:api:1324,men:sackmann:200008,men:sackmann:209875,mapped,no_prediction_match,no_prediction_match,2.49,win,1.8625,1.25
no_prediction_match,2026-05-18,17:45,men,qualifying,French Open,ATP French Open - Quarter-finals,A. Moro Canas - S. Napolitano,S. Napolitano,A. Moro Canas,3915,1331,men:api:3915,men:api:1331,men:sackmann:109303,men:sackmann:208279,mapped,no_prediction_match,no_prediction_match,2.03,loss,-1.0,1.0
no_prediction_match,2026-05-18,17:30,men,qualifying,French Open,ATP French Open - Quarter-finals,B. Tomic - M. Echargui,B. Tomic,M. Echargui,3145,1207,men:api:3145,men:api:1207,men:sackmann:106071,men:sackmann:121411,mapped,no_prediction_match,no_prediction_match,2.38,win,1.725,1.25
no_prediction_match,2026-05-18,11:45,men,qualifying,French Open,ATP French Open - Quarter-finals,D. Evans - D. Jade,D. Evans,D. Jade,2835,63427,men:api:2835,men:api:63427,men:sackmann:105554,men:sackmann:212711,mapped,no_prediction_match,no_prediction_match,2.38,loss,-1.25,1.25
no_prediction_match,2026-05-18,17:30,men,qualifying,French Open,ATP French Open - Quarter-finals,G. Bueno - F. Bax,F. Bax,G. Bueno,2105,9209,men:api:2105,men:api:9209,men:sackmann:202147,men:sackmann:208293,mapped,no_prediction_match,no_prediction_match,2.4,loss,-1.0,1.0
no_prediction_match,2026-05-18,19:00,men,qualifying,French Open,ATP French Open - Quarter-finals,J. Reis Da Silva - C. Hemery,C. Hemery,J. Reis Da Silva,1206,2408,men:api:1206,men:api:2408,men:sackmann:123921,men:sackmann:206307,mapped,no_prediction_match,no_prediction_match,1.97,loss,-1.0,1.0
no_prediction_match,2026-05-18,17:30,women,qualifying,French Open,WTA French Open - Quarter-finals,L. Klimovicova - L. Radivojevic,L. Klimovicova,L. Radivojevic,8978,1364,women:api:8978,women:api:1364,women:sackmann:221626,women:sackmann:236957,mapped,no_prediction_match,no_prediction_match,2.33,loss,-1.25,1.25
no_prediction_match,2026-05-18,20:00,men,atp,Geneva,ATP Geneva - 1/16-finals,L. Sonego - E. Butvilas,E. Butvilas,L. Sonego,9362,2843,men:api:9362,men:api:2843,men:sackmann:210220,men:sackmann:132283,mapped,no_prediction_match,no_prediction_match,2.3,win,1.95,1.5
no_prediction_match,2026-05-18,13:30,women,qualifying,French Open,WTA French Open - Quarter-finals,M. Barthel - A-L. Friedsam,M. Barthel,A-L. Friedsam,171,522,women:api:171,women:api:522,women:sackmann:201621,women:sackmann:204431,mapped,no_prediction_match,no_prediction_match,1.91,loss,-1.25,1.25
no_prediction_match,2026-05-18,12:00,women,wta,Strasbourg,WTA Strasbourg - 1/16-finals,M. Kessler - J. Cristian,M. Kessler,J. Cristian,22072,33659,women:api:22072,women:api:33659,women:sackmann:220520,women:sackmann:211713,mapped,no_prediction_match,no_prediction_match,1.95,loss,-1.5,1.5
no_prediction_match,2026-05-18,13:15,women,qualifying,French Open,WTA French Open - Quarter-finals,M. Sherif - A. Lazaro Garcia,A. Lazaro Garcia,M. Sherif,1117,510,women:api:1117,women:api:510,women:sackmann:210622,women:sackmann:210886,mapped,no_prediction_match,no_prediction_match,2.12,loss,-1.25,1.25
no_prediction_match,2026-05-18,18:15,women,qualifying,French Open,WTA French Open - Quarter-finals,S. Bandecchi - C. Paquet,S. Bandecchi,C. Paquet,484,1142,women:api:484,women:api:1142,women:sackmann:214826,women:sackmann:203564,mapped,no_prediction_match,no_prediction_match,2.06,win,1.06,1.0
no_prediction_match,2026-05-18,17:30,men,qualifying,French Open,ATP French Open - Quarter-finals,V. Sachko - J. Pinnington Jones,V. Sachko,J. Pinnington Jones,1899,1858,men:api:1899,men:api:1858,men:sackmann:126964,men:sackmann:209957,mapped,no_prediction_match,no_prediction_match,1.9,win,1.125,1.25
no_prediction_match,2026-05-19,12:00,women,wta,Strasbourg,WTA Strasbourg - 1/8-finals,A. Li - E. Alexandrova,A. Li,E. Alexandrova,2997,2392,women:api:2997,women:api:2392,women:sackmann:215983,women:sackmann:206420,mapped,no_prediction_match,no_prediction_match,1.84,win,1.05,1.25
no_prediction_match,2026-05-19,10:30,men,atp,Geneva,ATP Geneva - 1/16-finals,A. Popyrin - C. Tabur,C. Tabur,A. Popyrin,1762,1926,men:api:1762,men:api:1926,men:sackmann:202127,men:sackmann:200615,mapped,no_prediction_match,no_prediction_match,2.85,loss,-1.25,1.25
no_prediction_match,2026-05-19,10:00,men,qualifying,French Open,ATP French Open - Quarter-finals,C. Smith - A. Guillen Meza,A. Guillen Meza,C. Smith,9230,54466,men:api:9230,men:api:54466,men:sackmann:208223,men:sackmann:212256,mapped,no_prediction_match,no_prediction_match,2.49,loss,-1.25,1.25
no_prediction_match,2026-05-19,07:30,men,challenger,Bengaluru 3 (India) - Qualification,Bengaluru 3 - 1/16-finals,D. Palan - K. Isomura,D. Palan,K. Isomura,741,9226,men:api:741,men:api:9226,men:sackmann:208158,men:sackmann:210121,mapped,no_prediction_match,no_prediction_match,2.1,win,1.65,1.5
no_prediction_match,2026-05-19,14:30,men,qualifying,French Open,ATP French Open - Quarter-finals,E. Nava - Y. Bu,Y. Bu,E. Nava,796,567,men:api:796,men:api:567,men:sackmann:207352,men:sackmann:207182,mapped,no_prediction_match,no_prediction_match,2.85,loss,-1.0,1.0
no_prediction_match,2026-05-19,20:20,women,qualifying,French Open,WTA French Open - Quarter-finals,F. Jorge - X. You,X. You,F. Jorge,1819,1410,women:api:1819,women:api:1410,women:sackmann:214646,women:sackmann:216055,mapped,no_prediction_match,no_prediction_match,2.0,loss,-1.0,1.0
no_prediction_match,2026-05-19,14:00,women,itf,W50 Portoroz,W50 Portoroz - 1/16-finals,I. Shinikova - V. Morvayova,I. Shinikova,V. Morvayova,503,72,women:api:503,women:api:72,women:sackmann:202688,women:sackmann:215077,mapped,no_prediction_match,no_prediction_match,2.13,loss,-1.25,1.25
no_prediction_match,2026-05-19,12:30,men,qualifying,French Open,ATP French Open - Quarter-finals,J. Faria - G. Dimitrov,J. Faria,G. Dimitrov,824,2384,men:api:824,men:api:2384,men:sackmann:210262,men:sackmann:105777,mapped,no_prediction_match,no_prediction_match,1.84,win,1.05,1.25
no_prediction_match,2026-05-19,19:45,men,qualifying,French Open,ATP French Open - Quarter-finals,J. Kym - T. Gentzsch,J. Kym,T. Gentzsch,1304,2501,men:api:1304,men:api:2501,men:sackmann:208843,men:sackmann:210167,mapped,no_prediction_match,no_prediction_match,1.91,loss,-1.25,1.25
no_prediction_match,2026-05-19,10:00,women,qualifying,French Open,WTA French Open - Quarter-finals,J. Riera - L. Samson,J. Riera,L. Samson,2281,2815,women:api:2281,women:api:2815,women:sackmann:220699,women:sackmann:266671,mapped,no_prediction_match,no_prediction_match,2.4,win,1.75,1.25
no_prediction_match,2026-05-19,11:30,men,qualifying,French Open,ATP French Open - Quarter-finals,L. Midon - R. Carballes Baena,L. Midon,R. Carballes Baena,10018,593,men:api:10018,men:api:593,men:sackmann:210510,men:sackmann:106148,mapped,no_prediction_match,no_prediction_match,2.8,loss,-1.25,1.25
no_prediction_match,2026-05-19,19:20,men,qualifying,French Open,ATP French Open - Quarter-finals,L. Pavlovic - H. Wendelken,H. Wendelken,L. Pavlovic,7009,2103,men:api:7009,men:api:2103,men:sackmann:207784,men:sackmann:202146,mapped,no_prediction_match,no_prediction_match,2.5,loss,-1.25,1.25
no_prediction_match,2026-05-19,14:00,men,challenger,Istanbul (Turkey) - Qualification,Istanbul - 1/16-finals,M. Alkaya - G. Kravchenko,M. Alkaya,G. Kravchenko,8972,2106,men:api:8972,men:api:2106,men:sackmann:207368,men:sackmann:206662,mapped,no_prediction_match,no_prediction_match,2.0,win,1.25,1.25
no_prediction_match,2026-05-19,12:00,men,atp,Geneva,ATP Geneva - 1/16-finals,N. Basavareddy - J. Munar,N. Basavareddy,J. Munar,15270,2083,men:api:15270,men:api:2083,men:sackmann:210460,men:sackmann:144719,mapped,no_prediction_match,no_prediction_match,2.58,loss,-1.25,1.25
no_prediction_match,2026-05-19,13:00,women,itf,W15 Monastir 14,W15 Monastir 14 - 1/16-finals,N. Sousa Salazar - A. Urso,N. Sousa Salazar,A. Urso,67621,57058,women:api:67621,women:api:57058,women:sackmann:266455,women:sackmann:220071,mapped,no_prediction_match,no_prediction_match,2.5,loss,-1.25,1.25
no_prediction_match,2026-05-19,13:15,men,challenger,Cervia (Italy) - Qualification,Cervia - 1/16-finals,T. Compagnucci - L. Tu,L. Tu,T. Compagnucci,1883,851,men:api:1883,men:api:851,men:sackmann:111454,men:sackmann:209864,mapped,no_prediction_match,no_prediction_match,2.39,loss,-1.5,1.5
no_prediction_match,2026-05-20,17:00,men,atp,Hamburg,ATP Hamburg - 1/8-finals,A. Davidovich Fokina - A. De Minaur,A. Davidovich Fokina,A. De Minaur,2842,1106,men:api:2842,men:api:1106,men:sackmann:200221,men:sackmann:200282,mapped,no_prediction_match,no_prediction_match,2.39,loss,-1.5,1.5
no_prediction_match,2026-05-20,14:30,men,qualifying,French Open,ATP French Open - Semi-finals,A. Fery - P. Martinez,A. Fery,P. Martinez,8174,1775,men:api:8174,men:api:1775,men:sackmann:209259,men:sackmann:124079,mapped,no_prediction_match,no_prediction_match,2.37,loss,-1.5,1.5
no_prediction_match,2026-05-20,15:15,men,challenger,Istanbul (Turkey) - Qualification,Istanbul - 1/8-finals,A. Nedic - M. Alkaya,M. Alkaya,A. Nedic,8972,9640,men:api:8972,men:api:9640,men:sackmann:207368,men:sackmann:210119,mapped,no_prediction_match,no_prediction_match,2.61,loss,-1.25,1.25
no_prediction_match,2026-05-20,15:30,men,atp,Geneva,ATP Geneva - 1/8-finals,A. Rinderknech - L. Djere,L. Djere,A. Rinderknech,2386,1902,men:api:2386,men:api:1902,men:sackmann:111513,men:sackmann:126239,mapped,no_prediction_match,no_prediction_match,2.37,loss,-1.5,1.5
no_prediction_match,2026-05-20,18:15,women,qualifying,French Open,WTA French Open - Semi-finals,C. Liu - K. Kawa,C. Liu,K. Kawa,509,1780,women:api:509,women:api:1780,women:sackmann:214906,women:sackmann:203514,mapped,no_prediction_match,no_prediction_match,1.76,win,0.76,1.0
no_prediction_match,2026-05-20,12:00,women,wta,Strasbourg,WTA Strasbourg - 1/8-finals,C. Tauson - J. Cristian,C. Tauson,J. Cristian,3007,33659,women:api:3007,women:api:33659,women:sackmann:220704,women:sackmann:211713,mapped,no_prediction_match,no_prediction_match,2.55,loss,-1.25,1.25
no_prediction_match,2026-05-20,12:00,women,wta,Rabat,WTA Rabat - 1/8-finals,F. Ferro - J. Bouzas Maneiro,F. Ferro,J. Bouzas Maneiro,526,154,women:api:526,women:api:154,women:sackmann:211539,women:sackmann:222601,mapped,no_prediction_match,no_prediction_match,2.38,loss,-1.5,1.5
no_prediction_match,2026-05-20,11:30,men,qualifying,French Open,ATP French Open - Semi-finals,G. Bueno - V. Sachko,G. Bueno,V. Sachko,9209,1899,men:api:9209,men:api:1899,men:sackmann:208293,men:sackmann:126964,mapped,no_prediction_match,no_prediction_match,1.98,win,1.47,1.5
no_prediction_match,2026-05-20,17:00,women,itf,"W50 Pelham, AL","W50 Pelham, AL - 1/16-finals",G. Feistel - M. Brengle,M. Brengle,G. Feistel,2391,38149,women:api:2391,women:api:38149,women:sackmann:201483,women:sackmann:252531,mapped,no_prediction_match,no_prediction_match,2.29,win,1.6125,1.25
no_prediction_match,2026-05-20,11:30,women,qualifying,French Open,WTA French Open - Semi-finals,G. Minnen - L. Radivojevic,G. Minnen,L. Radivojevic,2191,1364,women:api:2191,women:api:1364,women:sackmann:213889,women:sackmann:236957,mapped,no_prediction_match,no_prediction_match,2.41,win,1.7625,1.25
no_prediction_match,2026-05-20,12:00,men,atp,Hamburg,ATP Hamburg - 1/8-finals,I. Buse - J. Mensik,I. Buse,J. Mensik,9514,902,men:api:9514,men:api:902,men:sackmann:209860,men:sackmann:210150,mapped,no_prediction_match,no_prediction_match,2.58,win,1.975,1.25
no_prediction_match,2026-05-20,18:30,men,atp,Hamburg,ATP Hamburg - 1/8-finals,L. Darderi - Y. Hanfmann,L. Darderi,Y. Hanfmann,8781,1764,men:api:8781,men:api:1764,men:sackmann:209260,men:sackmann:105870,mapped,no_prediction_match,no_prediction_match,1.7,win,0.7,1.0
no_prediction_match,2026-05-20,11:30,men,challenger,Cervia (Italy) - Qualification,Cervia - 1/8-finals,P. Nesterov - M. Dhamne,P. Nesterov,M. Dhamne,9220,54470,men:api:9220,men:api:54470,men:sackmann:209318,men:sackmann:211768,mapped,no_prediction_match,no_prediction_match,1.91,win,1.365,1.5
no_prediction_match,2026-05-20,11:30,men,itf,M15 Monastir 19,M15 Monastir 19 - 1/16-finals,S. Andre - T. Sahtali,T. Sahtali,S. Andre,804,19223,men:api:804,men:api:19223,men:sackmann:200086,men:sackmann:210252,mapped,no_prediction_match,no_prediction_match,2.1,loss,-1.0,1.0
no_prediction_match,2026-05-20,18:30,men,qualifying,French Open,ATP French Open - Semi-finals,T. Schoolkate - Dar. Blanch,T. Schoolkate,Dar. Blanch,1183,17463,men:api:1183,men:api:17463,men:sackmann:209262,men:sackmann:210464,mapped,no_prediction_match,no_prediction_match,2.32,loss,-1.5,1.5
no_prediction_match,2026-05-21,16:50,men,itf,M25 Deauville,M25 Deauville - 1/8-finals,A. Deckers - M. Chazal,A. Deckers,M. Chazal,10019,1332,men:api:10019,men:api:1332,men:sackmann:207793,men:sackmann:106172,mapped,no_prediction_match,no_prediction_match,2.47,win,1.1025,0.75
no_prediction_match,2026-05-21,14:00,women,qualifying,French Open,WTA French Open - Final,A. Korneeva - J. Riera,J. Riera,A. Korneeva,2281,14547,women:api:2281,women:api:14547,women:sackmann:220699,women:sackmann:252499,mapped,no_prediction_match,no_prediction_match,2.22,loss,-1.5,1.5
no_prediction_match,2026-05-21,19:30,men,atp,Geneva,ATP Geneva - Quarter-finals,A. Rinderknech - A. Bublik,A. Rinderknech,A. Bublik,1902,1895,men:api:1902,men:api:1895,men:sackmann:126239,men:sackmann:122330,mapped,no_prediction_match,no_prediction_match,2.65,loss,-1.25,1.25
no_prediction_match,2026-05-21,13:30,women,itf,W15 Tsaghkadzor,W15 Tsaghkadzor - 1/8-finals,A. Wirges - T. Kovacevic,T. Kovacevic,A. Wirges,74799,1368,women:api:74799,women:api:1368,women:sackmann:269704,women:sackmann:220493,mapped,no_prediction_match,no_prediction_match,1.97,win,0.97,1.0
no_prediction_match,2026-05-21,11:30,women,itf,W35 Bol,W35 Bol - 1/8-finals,A. Zantedeschi - L. Nilsson,L. Nilsson,A. Zantedeschi,51328,170,women:api:51328,women:api:170,women:sackmann:263909,women:sackmann:215878,mapped,no_prediction_match,no_prediction_match,2.53,win,1.9125,1.25
no_prediction_match,2026-05-21,11:30,men,challenger,Istanbul (Turkey) - Qualification,Istanbul - 1/8-finals,D. Michalski - B. Hassan,B. Hassan,D. Michalski,1896,582,men:api:1896,men:api:582,men:sackmann:133975,men:sackmann:207415,mapped,no_prediction_match,no_prediction_match,2.13,loss,-1.25,1.25
no_prediction_match,2026-05-21,08:30,men,challenger,Bengaluru 3 (India) - Qualification,Bengaluru 3 - Quarter-finals,H. Stewart - O. Milic,H. Stewart,O. Milic,38208,52882,men:api:38208,men:api:52882,men:sackmann:207171,men:sackmann:212207,mapped,no_prediction_match,no_prediction_match,2.63,win,2.0375,1.25
no_prediction_match,2026-05-21,18:30,men,atp,Hamburg,ATP Hamburg - Quarter-finals,L. Darderi - A. De Minaur,L. Darderi,A. De Minaur,8781,1106,men:api:8781,men:api:1106,men:sackmann:209260,men:sackmann:200282,mapped,no_prediction_match,no_prediction_match,2.2,loss,-1.5,1.5
no_prediction_match,2026-05-21,10:30,women,wta,Strasbourg,WTA Strasbourg - Quarter-finals,M. Bouzkova - A. Li,M. Bouzkova,A. Li,2820,2997,women:api:2820,women:api:2997,women:sackmann:213631,women:sackmann:215983,mapped,no_prediction_match,no_prediction_match,1.9,loss,-1.0,1.0
no_prediction_match,2026-05-21,09:00,women,itf,W15 Kursumlijska Banja 2,W15 Kursumlijska Banja 2 - 1/8-finals,M. Mettraux - N. Radovanovic,M. Mettraux,N. Radovanovic,2265,13073,women:api:2265,women:api:13073,women:sackmann:221062,women:sackmann:222602,mapped,no_prediction_match,no_prediction_match,2.1,win,1.375,1.25
no_prediction_match,2026-05-21,11:30,men,itf,M25 Bol,M25 Bol - 1/8-finals,M. Miladinovic - W. Rejchtman Vinciguerra,W. Rejchtman Vinciguerra,M. Miladinovic,59291,8931,men:api:59291,men:api:8931,men:sackmann:212478,men:sackmann:202327,mapped,no_prediction_match,no_prediction_match,2.27,loss,-1.25,1.25
no_prediction_match,2026-05-21,13:00,men,atp,Geneva,ATP Geneva - Quarter-finals,M. Navone - J. Munar,M. Navone,J. Munar,949,2083,men:api:949,men:api:2083,men:sackmann:208363,men:sackmann:144719,mapped,no_prediction_match,no_prediction_match,1.95,win,1.425,1.5
no_prediction_match,2026-05-21,11:10,men,challenger,Istanbul (Turkey) - Qualification,Istanbul - 1/8-finals,M. Poljicak - M. Mrva,M. Poljicak,M. Mrva,943,31143,men:api:943,men:api:31143,men:sackmann:209890,men:sackmann:211617,mapped,no_prediction_match,no_prediction_match,1.84,win,1.05,1.25
no_prediction_match,2026-05-21,11:30,men,itf,M15 Monastir 19,M15 Monastir 19 - 1/8-finals,N. Jadoun - D. De Jonge,N. Jadoun,D. De Jonge,52645,7498,men:api:52645,men:api:7498,men:sackmann:212171,men:sackmann:207893,mapped,no_prediction_match,no_prediction_match,2.22,loss,-1.25,1.25
no_prediction_match,2026-05-21,17:00,men,itf,M15 Maringa 2 (Brazil),M15 Maringa 2 - 1/8-finals,S. Giamichelle - N. Bruna,N. Bruna,S. Giamichelle,9689,55062,men:api:9689,men:api:55062,men:sackmann:202220,men:sackmann:213839,mapped,no_prediction_match,no_prediction_match,2.5,loss,-1.0,1.0
no_prediction_match,2026-05-21,11:30,women,itf,W35 Estepona (Spain),W35 Estepona - 1/8-finals,S. Rutlauka - Z. Pawlikowska,S. Rutlauka,Z. Pawlikowska,19429,15409,women:api:19429,women:api:15409,women:sackmann:223404,women:sackmann:264187,mapped,no_prediction_match,no_prediction_match,2.38,win,1.725,1.25
no_prediction_match,2026-05-21,12:00,women,itf,W75 Kosice (Slovakia),W75 Kosice - Quarter-finals,T. C. Grant - E. Andreeva,E. Andreeva,T. C. Grant,1958,40794,women:api:1958,women:api:40794,women:sackmann:222965,women:sackmann:261972,mapped,no_prediction_match,no_prediction_match,2.8,loss,-1.25,1.25
no_prediction_match,2026-05-21,21:00,men,itf,M15 Maringa 2 (Brazil),M15 Maringa 2 - 1/8-finals,T. Martinez - W. Leite,W. Leite,T. Martinez,5469,58881,men:api:5469,men:api:58881,men:sackmann:105868,men:sackmann:211658,mapped,no_prediction_match,no_prediction_match,1.9,win,0.675,0.75
no_prediction_match,2026-05-21,12:30,men,qualifying,French Open,ATP French Open - Final,T. Samuel - G. Bueno,G. Bueno,T. Samuel,9209,15184,men:api:9209,men:api:15184,men:sackmann:208293,men:sackmann:210389,mapped,no_prediction_match,no_prediction_match,2.12,loss,-1.25,1.25
no_prediction_match,2026-05-21,10:00,men,itf,M15 Kayseri,M15 Kayseri - 1/16-finals,Y. Hongyu - A. Alekseychuk,A. Alekseychuk,Y. Hongyu,49391,49384,men:api:49391,men:api:49384,men:sackmann:212066,men:sackmann:212067,mapped,no_prediction_match,no_prediction_match,1.9,win,0.675,0.75
no_prediction_match,2026-05-22,17:30,men,atp,Hamburg,ATP Hamburg - Semi-finals,A. De Minaur - T. Paul,T. Paul,A. De Minaur,1894,1106,men:api:1894,men:api:1106,men:sackmann:126205,men:sackmann:200282,mapped,no_prediction_match,no_prediction_match,2.32,win,1.98,1.5
no_prediction_match,2026-05-22,13:00,women,itf,W35 Estepona (Spain),W35 Estepona - Quarter-finals,A. Gillan - C. Gallardo Guevara,C. Gallardo Guevara,A. Gillan,16110,2565,women:api:16110,women:api:2565,women:sackmann:222239,women:sackmann:216268,mapped,no_prediction_match,no_prediction_match,2.1,loss,-1.25,1.25
no_prediction_match,2026-05-22,11:40,women,itf,W35 Klagenfurt,W35 Klagenfurt - Semi-finals,A. Mazzola - N. Schunk,A. Mazzola,N. Schunk,15681,487,women:api:15681,women:api:487,women:sackmann:220306,women:sackmann:221768,mapped,no_prediction_match,no_prediction_match,2.38,loss,-1.25,1.25
no_prediction_match,2026-05-22,11:00,women,itf,W50 Portoroz,W50 Portoroz - Quarter-finals,D. Maric - I. Oz,D. Maric,I. Oz,54858,486,women:api:54858,women:api:486,women:sackmann:260017,women:sackmann:213998,mapped,no_prediction_match,no_prediction_match,2.82,loss,-1.0,1.0
no_prediction_match,2026-05-22,11:00,men,itf,M15 Doboj,M15 Doboj - Quarter-finals,D. Obradovic - A. Boros,A. Boros,D. Obradovic,13823,941,men:api:13823,men:api:941,men:sackmann:210236,men:sackmann:207708,mapped,no_prediction_match,no_prediction_match,2.05,loss,-1.0,1.0
no_prediction_match,2026-05-22,06:00,women,itf,W100 Takasaki,W100 Takasaki - 1/8-finals,H. Kaji - F. Tian,H. Kaji,F. Tian,5088,13672,women:api:5088,women:api:13672,women:sackmann:211844,women:sackmann:221885,mapped,no_prediction_match,no_prediction_match,2.75,win,1.3125,0.75
no_prediction_match,2026-05-22,11:05,women,qualifying,French Open,WTA French Open - Final,H. Tan - L. Fruhvirtova,H. Tan,L. Fruhvirtova,1156,446,women:api:1156,women:api:446,women:sackmann:211552,women:sackmann:222258,mapped,no_prediction_match,no_prediction_match,2.5,loss,-1.25,1.25
no_prediction_match,2026-05-22,11:30,women,itf,W35 Bol,W35 Bol - Quarter-finals,I. Primorac - T. Lukas,I. Primorac,T. Lukas,5330,1438,women:api:5330,women:api:1438,women:sackmann:206248,women:sackmann:211329,mapped,no_prediction_match,no_prediction_match,2.28,win,1.92,1.5
no_prediction_match,2026-05-22,11:00,men,itf,M25 Deauville,M25 Deauville - Quarter-finals,J. Loge - C. Denolly,C. Denolly,J. Loge,8223,38176,men:api:8223,men:api:38176,men:sackmann:144656,men:sackmann:211504,mapped,no_prediction_match,no_prediction_match,2.25,win,1.5625,1.25
no_prediction_match,2026-05-22,10:30,men,itf,M15 Litija,M15 Litija - Quarter-finals,K. Kivattsev - G. Bosio,G. Bosio,K. Kivattsev,750,1944,men:api:750,men:api:1944,men:sackmann:208152,men:sackmann:200070,mapped,no_prediction_match,no_prediction_match,2.4,win,1.75,1.25
no_prediction_match,2026-05-22,15:30,men,atp,Geneva,ATP Geneva - Semi-finals,L. Tien - A. Bublik,L. Tien,A. Bublik,10520,1895,men:api:10520,men:api:1895,men:sackmann:210530,men:sackmann:122330,mapped,no_prediction_match,no_prediction_match,2.32,win,1.98,1.5
no_prediction_match,2026-05-22,05:00,women,itf,W100 Takasaki,W100 Takasaki - 1/8-finals,M. Kobori - M. Yamaguchi,M. Kobori,M. Yamaguchi,7356,98,women:api:7356,women:api:98,women:sackmann:215468,women:sackmann:215614,mapped,no_prediction_match,no_prediction_match,2.75,win,1.75,1.0
no_prediction_match,2026-05-22,05:30,women,itf,W35 Wuning (China),W35 Wuning - Quarter-finals,P. Cheapchandej - Y. Yang,P. Cheapchandej,Y. Yang,5426,1384,women:api:5426,women:api:1384,women:sackmann:211756,women:sackmann:215820,mapped,no_prediction_match,no_prediction_match,1.76,loss,-1.0,1.0
no_prediction_match,2026-05-22,11:05,women,qualifying,French Open,WTA French Open - Final,S. Bandecchi - V. Hruncakova,V. Hruncakova,S. Bandecchi,50406,484,women:api:50406,women:api:484,women:sackmann:214149,women:sackmann:214826,mapped,no_prediction_match,no_prediction_match,2.22,loss,-1.5,1.5
no_prediction_match,2026-05-22,04:00,men,itf,M15 Luan,M15 Luan - Quarter-finals,S. Ryan Ziegann - N. Koizumi,S. Ryan Ziegann,N. Koizumi,25015,59061,men:api:25015,men:api:59061,men:sackmann:208160,men:sackmann:212476,mapped,no_prediction_match,no_prediction_match,2.5,loss,-1.25,1.25
no_prediction_match,2026-05-22,05:00,men,itf,M15 Gimcheon,M15 Gimcheon - Quarter-finals,T. Sach - S. Fukuda,S. Fukuda,T. Sach,5213,885,men:api:5213,men:api:885,men:sackmann:126335,men:sackmann:210470,mapped,no_prediction_match,no_prediction_match,2.19,loss,-1.25,1.25
no_prediction_match,2026-05-22,06:00,women,itf,W100 Takasaki,W100 Takasaki - 1/8-finals,V. Ryser - N. Kawaguchi,N. Kawaguchi,V. Ryser,13546,101,women:api:13546,women:api:101,women:sackmann:221229,women:sackmann:220489,mapped,no_prediction_match,no_prediction_match,2.25,loss,-1.25,1.25
no_prediction_match,2026-05-23,17:00,women,itf,"W50 Pelham, AL","W50 Pelham, AL - Quarter-finals",A. Vergara Rivera - B. Payne,B. Payne,A. Vergara Rivera,82380,23356,women:api:82380,women:api:23356,women:sackmann:270080,women:sackmann:254733,mapped,no_prediction_match,no_prediction_match,2.27,win,1.905,1.5
no_prediction_match,2026-05-23,11:30,men,challenger,Bengaluru 3 (India) - Qualification,Bengaluru 3 - Final,I. Ivashka - P. Bar Biryukov,P. Bar Biryukov,I. Ivashka,14515,432,men:api:14515,men:api:432,men:sackmann:209951,men:sackmann:125802,mapped,no_prediction_match,no_prediction_match,2.8,win,1.8,1.0
no_prediction_match,2026-05-23,06:00,women,itf,W15 Toyama 2 (Japan),W15 Toyama 2 - Semi-finals,S. Noguchi - R. Matsuda,S. Noguchi,R. Matsuda,76009,39924,women:api:76009,women:api:39924,women:sackmann:269866,women:sackmann:259690,mapped,no_prediction_match,no_prediction_match,1.71,win,0.5325,0.75
no_prediction_match,2026-05-24,16:50,women,wta,French Open,WTA French Open - 1/64-finals,C. Tauson - D. Snigur,D. Snigur,C. Tauson,1131,3007,women:api:1131,women:api:3007,women:sackmann:220750,women:sackmann:220704,mapped,no_prediction_match,no_prediction_match,2.57,win,1.9625,1.25
no_prediction_match,2026-05-24,17:35,men,atp,French Open,ATP French Open - 1/64-finals,H. Dellien - V. Royer,H. Dellien,V. Royer,2980,954,men:api:2980,men:api:954,men:sackmann:106198,men:sackmann:208316,mapped,no_prediction_match,no_prediction_match,1.75,loss,-1.0,1.0
no_prediction_match,2026-05-24,12:30,men,atp,French Open,ATP French Open - 1/64-finals,K. Jacquet - M. Trungelliti,K. Jacquet,M. Trungelliti,1335,395,men:api:1335,men:api:395,men:sackmann:208021,men:sackmann:105477,mapped,no_prediction_match,no_prediction_match,1.9,loss,-1.25,1.25
no_prediction_match,2026-05-24,18:15,men,atp,French Open,ATP French Open - 1/64-finals,L. Sonego - P. Herbert,P. Herbert,L. Sonego,1748,2843,men:api:1748,men:api:2843,men:sackmann:105732,men:sackmann:132283,mapped,no_prediction_match,no_prediction_match,2.75,loss,-1.25,1.25
no_prediction_match,2026-05-24,18:25,women,wta,French Open,WTA French Open - 1/64-finals,M. Bassols - E. Arango,M. Bassols,E. Arango,135,1802,women:api:135,women:api:1802,women:sackmann:215453,women:sackmann:215306,mapped,no_prediction_match,no_prediction_match,2.04,win,1.56,1.5
