match_id,date,gender,level,surface,tournament,winner_api_key,winner_name,winner_mapping_status,winner_sackmann_key,loser_api_key,loser_name,loser_mapping_status,loser_sackmann_key,coverage
api_tennis:12134387,2026-06-07,women,qualifying,clay,Modena (Italy) - Qualification,women:api:13420,N. Basiletti,auto_mapped,women:sackmann:231625,women:api:1024,B. Ricci,auto_mapped,women:sackmann:221469,both_mapped
api_tennis:12134532,2026-06-07,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:68136,P. Ricci,auto_mapped,men:sackmann:212913,men:api:634,D. Cukierman,auto_mapped,men:sackmann:131951,both_mapped
api_tennis:12134401,2026-06-08,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:1873,R. Brancaccio,auto_mapped,men:sackmann:134840,men:api:69812,P. Basile,auto_mapped,men:sackmann:213003,both_mapped
api_tennis:12134404,2026-06-08,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:853,A. Guerrieri,auto_mapped,men:sackmann:200462,men:api:1754,D. Svrcina,auto_mapped,men:sackmann:207494,both_mapped
api_tennis:12134410,2026-06-08,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:373,F. Agamenone,auto_mapped,men:sackmann:106162,men:api:40082,M. Ribecai,auto_mapped,men:sackmann:212020,both_mapped
api_tennis:12134512,2026-06-08,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:9220,P. Nesterov,auto_mapped,men:sackmann:209318,men:api:658,G. Ferrari,auto_mapped,men:sackmann:208189,both_mapped
api_tennis:12134520,2026-06-08,women,qualifying,clay,Modena (Italy) - Qualification,women:api:1780,K. Kawa,auto_mapped,women:sackmann:203514,women:api:230,L. Pigato,auto_mapped,women:sackmann:221354,both_mapped
api_tennis:12134525,2026-06-08,women,qualifying,clay,Modena (Italy) - Qualification,women:api:512,M. Trevisan,auto_mapped,women:sackmann:203354,women:api:21178,J. Ruggeri,auto_mapped,women:sackmann:221411,both_mapped
api_tennis:12134526,2026-06-08,women,qualifying,clay,Modena (Italy) - Qualification,women:api:73460,J. Vandromme,auto_mapped,women:sackmann:259871,women:api:159,A. Fita Boluda,auto_mapped,women:sackmann:214236,both_mapped
api_tennis:12134554,2026-06-08,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:410,L. Broady,auto_mapped,men:sackmann:106281,men:api:19218,I. Xilas,auto_mapped,men:sackmann:209354,both_mapped
api_tennis:12134555,2026-06-08,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:1191,F. Forti,auto_mapped,men:sackmann:209506,men:api:20697,S. Pieri,auto_mapped,men:sackmann:210129,both_mapped
api_tennis:12134556,2026-06-08,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:24283,C. A. Caniato,auto_mapped,men:sackmann:212241,men:api:56246,J. C. Martin Manzano,auto_mapped,men:sackmann:212305,both_mapped
api_tennis:12134557,2026-06-08,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:584,C. Sanchez Jover,auto_mapped,men:sackmann:202199,men:api:695,M. Mazza,auto_mapped,men:sackmann:207601,both_mapped
api_tennis:12134569,2026-06-08,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:34386,M. Tobon,auto_mapped,men:sackmann:101495,men:api:68136,P. Ricci,auto_mapped,men:sackmann:212913,both_mapped
api_tennis:12134585,2026-06-08,women,qualifying,clay,Modena (Italy) - Qualification,women:api:1029,N. Noha Akugue,auto_mapped,women:sackmann:223333,women:api:37886,T. Rakotomanga Rajaonah,manual_mapped,women:sackmann:266531,both_mapped
api_tennis:12134586,2026-06-08,women,qualifying,clay,Modena (Italy) - Qualification,women:api:13647,K. Quevedo,auto_mapped,women:sackmann:259733,women:api:224,J. Ortenzi,auto_mapped,women:sackmann:220446,both_mapped
api_tennis:12134403,2026-06-09,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:412,J. De Jong,auto_mapped,men:sackmann:207411,men:api:52882,O. Milic,auto_mapped,men:sackmann:212207,both_mapped
api_tennis:12134405,2026-06-09,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:9230,A. Guillen Meza,auto_mapped,men:sackmann:208223,men:api:1238,I. Simakin,auto_mapped,men:sackmann:209899,both_mapped
api_tennis:12134406,2026-06-09,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:5675,E. Dalla Valle,auto_mapped,men:sackmann:133872,men:api:1242,M. Kasnikowski,auto_mapped,men:sackmann:209874,both_mapped
api_tennis:12134407,2026-06-09,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:2675,D. Lajovic,auto_mapped,men:sackmann:105583,men:api:2086,J. Forejtek,auto_mapped,men:sackmann:207797,both_mapped
api_tennis:12134518,2026-06-09,women,qualifying,clay,Modena (Italy) - Qualification,women:api:516,L. Bronzetti,auto_mapped,women:sackmann:214459,women:api:7289,X. Gao,auto_mapped,women:sackmann:214386,both_mapped
api_tennis:12134519,2026-06-09,women,qualifying,clay,Modena (Italy) - Qualification,women:api:1137,V. Jimenez Kasintseva,auto_mapped,women:sackmann:223286,women:api:3003,J. Pieri,auto_mapped,women:sackmann:213620,both_mapped
api_tennis:12134521,2026-06-09,women,qualifying,clay,Modena (Italy) - Qualification,women:api:489,J. Grabher,auto_mapped,women:sackmann:211814,women:api:1117,A. Lazaro Garcia,auto_mapped,women:sackmann:210622,both_mapped
api_tennis:12134522,2026-06-09,women,qualifying,clay,Modena (Italy) - Qualification,women:api:510,M. Sherif,auto_mapped,women:sackmann:210886,women:api:10892,G. Pedone,auto_mapped,women:sackmann:223410,both_mapped
api_tennis:12134523,2026-06-09,women,qualifying,clay,Modena (Italy) - Qualification,women:api:141,L. Romero Gormaz,auto_mapped,women:sackmann:220742,women:api:1819,X. You,auto_mapped,women:sackmann:214646,both_mapped
api_tennis:12134524,2026-06-09,women,qualifying,clay,Modena (Italy) - Qualification,women:api:179,D. Salkova,auto_mapped,women:sackmann:222966,women:api:7522,A. Tubello,auto_mapped,women:sackmann:220554,both_mapped
api_tennis:12134528,2026-06-09,women,qualifying,clay,Modena (Italy) - Qualification,women:api:2803,T. Zidansek,auto_mapped,women:sackmann:214461,women:api:10912,F. Urgesi,auto_mapped,women:sackmann:223415,both_mapped
api_tennis:12134553,2026-06-09,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:593,R. Carballes Baena,auto_mapped,men:sackmann:106148,men:api:3604,M. H. Rehberg,auto_mapped,men:sackmann:208819,both_mapped
api_tennis:12134583,2026-06-09,women,qualifying,clay,Modena (Italy) - Qualification,women:api:222,N. Brancaccio,auto_mapped,women:sackmann:215572,women:api:4019,V. Bosio,auto_mapped,women:sackmann:206345,both_mapped
api_tennis:12134584,2026-06-09,women,qualifying,clay,Modena (Italy) - Qualification,women:api:2765,V. Lepchenko,auto_mapped,women:sackmann:201478,women:api:13420,N. Basiletti,auto_mapped,women:sackmann:231625,both_mapped
api_tennis:12134671,2026-06-09,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:37892,F. Bondioli,auto_mapped,men:sackmann:210682,men:api:24283,C. A. Caniato,auto_mapped,men:sackmann:212241,both_mapped
api_tennis:12134672,2026-06-09,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:588,O. Roca Batalla,auto_mapped,men:sackmann:106177,men:api:20697,S. Pieri,auto_mapped,men:sackmann:210129,both_mapped
api_tennis:12134673,2026-06-09,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:584,C. Sanchez Jover,auto_mapped,men:sackmann:202199,men:api:28615,M. Dodig,auto_mapped,men:sackmann:212063,both_mapped
api_tennis:12134674,2026-06-09,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:1095,M. Cecchinato,auto_mapped,men:sackmann:106065,men:api:9220,P. Nesterov,auto_mapped,men:sackmann:209318,both_mapped
api_tennis:12134675,2026-06-09,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:1191,F. Forti,auto_mapped,men:sackmann:209506,men:api:9209,G. Bueno,auto_mapped,men:sackmann:208293,both_mapped
api_tennis:12134676,2026-06-09,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:52072,A. Vasilev,auto_mapped,men:sackmann:211651,men:api:34386,M. Tobon,auto_mapped,men:sackmann:101495,both_mapped
api_tennis:12134670,2026-06-10,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:1873,R. Brancaccio,auto_mapped,men:sackmann:134840,men:api:410,L. Broady,auto_mapped,men:sackmann:106281,both_mapped
api_tennis:12134915,2026-06-10,women,qualifying,clay,Modena (Italy) - Qualification,women:api:13647,K. Quevedo,auto_mapped,women:sackmann:259733,women:api:73460,J. Vandromme,auto_mapped,women:sackmann:259871,both_mapped
api_tennis:12135011,2026-06-10,women,qualifying,clay,Modena (Italy) - Qualification,women:api:1780,K. Kawa,auto_mapped,women:sackmann:203514,women:api:1029,N. Noha Akugue,auto_mapped,women:sackmann:223333,both_mapped
api_tennis:12135138,2026-06-10,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:593,R. Carballes Baena,auto_mapped,men:sackmann:106148,men:api:658,G. Ferrari,auto_mapped,men:sackmann:208189,both_mapped
api_tennis:12135139,2026-06-10,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:853,A. Guerrieri,auto_mapped,men:sackmann:200462,men:api:52072,A. Vasilev,auto_mapped,men:sackmann:211651,both_mapped
api_tennis:12135356,2026-06-10,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:1191,F. Forti,auto_mapped,men:sackmann:209506,men:api:373,F. Agamenone,auto_mapped,men:sackmann:106162,both_mapped
api_tennis:12135358,2026-06-10,women,qualifying,clay,Modena (Italy) - Qualification,women:api:2815,L. Samson,auto_mapped,women:sackmann:266671,women:api:157,D. Semenistaja,auto_mapped,women:sackmann:221985,both_mapped
api_tennis:12135359,2026-06-10,women,qualifying,clay,Modena (Italy) - Qualification,women:api:179,D. Salkova,auto_mapped,women:sackmann:222966,women:api:512,M. Trevisan,auto_mapped,women:sackmann:203354,both_mapped
api_tennis:12135354,2026-06-11,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:1095,M. Cecchinato,auto_mapped,men:sackmann:106065,men:api:9230,A. Guillen Meza,auto_mapped,men:sackmann:208223,both_mapped
api_tennis:12135355,2026-06-11,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:5675,E. Dalla Valle,auto_mapped,men:sackmann:133872,men:api:584,C. Sanchez Jover,auto_mapped,men:sackmann:202199,both_mapped
api_tennis:12135357,2026-06-11,women,qualifying,clay,Modena (Italy) - Qualification,women:api:222,N. Brancaccio,auto_mapped,women:sackmann:215572,women:api:2803,T. Zidansek,auto_mapped,women:sackmann:214461,both_mapped
api_tennis:12135442,2026-06-11,women,qualifying,clay,Modena (Italy) - Qualification,women:api:516,L. Bronzetti,auto_mapped,women:sackmann:214459,women:api:489,J. Grabher,auto_mapped,women:sackmann:211814,both_mapped
api_tennis:12135443,2026-06-11,women,qualifying,clay,Modena (Italy) - Qualification,women:api:141,L. Romero Gormaz,auto_mapped,women:sackmann:220742,women:api:510,M. Sherif,auto_mapped,women:sackmann:210886,both_mapped
api_tennis:12135483,2026-06-11,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:412,J. De Jong,auto_mapped,men:sackmann:207411,men:api:37892,F. Bondioli,auto_mapped,men:sackmann:210682,both_mapped
api_tennis:12135484,2026-06-11,women,qualifying,clay,Modena (Italy) - Qualification,women:api:1137,V. Jimenez Kasintseva,auto_mapped,women:sackmann:223286,women:api:2765,V. Lepchenko,auto_mapped,women:sackmann:201478,both_mapped
api_tennis:12136011,2026-06-11,men,qualifying,clay,M15 Messina,men:api:1245,G. Piraino,auto_mapped,men:sackmann:210042,men:api:40192,J. Bilardo,auto_mapped,men:sackmann:211323,both_mapped
api_tennis:12136012,2026-06-11,men,qualifying,clay,M15 Messina,men:api:51078,M. Rivet,auto_mapped,men:sackmann:212134,men:api:71811,M. Sciahbasi,auto_mapped,men:sackmann:214126,both_mapped
api_tennis:12136013,2026-06-11,men,qualifying,clay,M15 Messina,men:api:27904,M. Zielinski,auto_mapped,men:sackmann:210505,men:api:1182,G. M. Ortenzi,auto_mapped,men:sackmann:208249,both_mapped
api_tennis:12136014,2026-06-11,men,qualifying,clay,M15 Messina,men:api:1295,F. Tabacco,auto_mapped,men:sackmann:208285,men:api:773,C. Sigsgaard,auto_mapped,men:sackmann:144841,both_mapped
api_tennis:12135441,2026-06-12,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:588,O. Roca Batalla,auto_mapped,men:sackmann:106177,men:api:2675,D. Lajovic,auto_mapped,men:sackmann:105583,both_mapped
api_tennis:12135655,2026-06-12,men,qualifying,clay,Bratislava,men:api:38264,F. Cina,auto_mapped,men:sackmann:210748,men:api:384,Z. Kolar,auto_mapped,men:sackmann:144645,both_mapped
api_tennis:12135656,2026-06-12,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:593,R. Carballes Baena,auto_mapped,men:sackmann:106148,men:api:1873,R. Brancaccio,auto_mapped,men:sackmann:134840,both_mapped
api_tennis:12135692,2026-06-12,men,qualifying,clay,Bratislava,men:api:1899,V. Sachko,auto_mapped,men:sackmann:126964,men:api:38921,P. Brunclik,auto_mapped,men:sackmann:210557,both_mapped
api_tennis:12135714,2026-06-12,women,qualifying,grass,London,women:api:58226,I. Jovic,auto_mapped,women:sackmann:260300,women:api:2074,A. Anisimova,auto_mapped,women:sackmann:216153,both_mapped
api_tennis:12135732,2026-06-12,women,qualifying,clay,Modena (Italy) - Qualification,women:api:1780,K. Kawa,auto_mapped,women:sackmann:203514,women:api:179,D. Salkova,auto_mapped,women:sackmann:222966,both_mapped
api_tennis:12135733,2026-06-12,women,qualifying,clay,Modena (Italy) - Qualification,women:api:2815,L. Samson,auto_mapped,women:sackmann:266671,women:api:13647,K. Quevedo,auto_mapped,women:sackmann:259733,both_mapped
api_tennis:12135766,2026-06-12,men,qualifying,clay,Stuttgart,men:api:1895,A. Bublik,auto_mapped,men:sackmann:122330,men:api:9222,G. Mpetshi Perricard,auto_mapped,men:sackmann:208659,both_mapped
api_tennis:12135767,2026-06-12,men,qualifying,clay,Cattolica (Italy) - Qualification,men:api:1191,F. Forti,auto_mapped,men:sackmann:209506,men:api:853,A. Guerrieri,auto_mapped,men:sackmann:200462,both_mapped
api_tennis:12135768,2026-06-12,men,qualifying,clay,Lyon,men:api:9037,T. Boyer,auto_mapped,men:sackmann:207729,men:api:591,N. Sanchez Izquierdo,auto_mapped,men:sackmann:207663,both_mapped
api_tennis:12135821,2026-06-12,men,qualifying,grass,Hertogenbosch,men:api:1106,A. De Minaur,auto_mapped,men:sackmann:200282,men:api:1771,B. Bonzi,auto_mapped,men:sackmann:126127,both_mapped
api_tennis:12135822,2026-06-12,women,qualifying,grass,Hertogenbosch,women:api:2123,R. Montgomery,auto_mapped,women:sackmann:221905,women:api:1131,D. Snigur,auto_mapped,women:sackmann:220750,both_mapped
api_tennis:12135823,2026-06-12,women,qualifying,grass,Hertogenbosch,women:api:1154,M. Linette,auto_mapped,women:sackmann:202663,women:api:4062,Z. Sonmez,auto_mapped,women:sackmann:220309,both_mapped
api_tennis:12135825,2026-06-12,men,qualifying,clay,M25 Varnamo,men:api:749,A. Thanos,auto_mapped,men:sackmann:209362,men:api:10840,G. A. Bailly,auto_mapped,men:sackmann:211451,both_mapped
api_tennis:12135826,2026-06-12,men,qualifying,clay,M25 Varnamo,men:api:57540,H. Bernet,auto_mapped,men:sackmann:148679,men:api:38025,N. Schlagenhauf,auto_mapped,men:sackmann:210170,both_mapped
api_tennis:12135827,2026-06-12,men,qualifying,clay,M25 Varnamo,men:api:73846,N. McDonald,auto_mapped,men:sackmann:213360,men:api:56171,A. Shepp,auto_mapped,men:sackmann:209394,both_mapped
api_tennis:12135829,2026-06-12,women,qualifying,hard,W100 Wuning (China),women:api:22722,Z. Li,auto_mapped,women:sackmann:252493,women:api:98,M. Yamaguchi,auto_mapped,women:sackmann:215614,both_mapped
api_tennis:12135831,2026-06-12,women,qualifying,clay,W100 Zagreb (Croatia),women:api:5330,I. Primorac,auto_mapped,women:sackmann:206248,women:api:1427,D. Jakupovic,auto_mapped,women:sackmann:203435,both_mapped
api_tennis:12135832,2026-06-12,women,qualifying,clay,W35 San Gregorio 3 (Italy),women:api:38782,L. Perez Alarcon,auto_mapped,women:sackmann:252495,women:api:37979,E. Korokozidi,auto_mapped,women:sackmann:222481,both_mapped
api_tennis:12135833,2026-06-12,women,qualifying,clay,W35 San Gregorio 3 (Italy),women:api:13793,A. Prisacariu,auto_mapped,women:sackmann:214653,women:api:15629,C. Gennaro,auto_mapped,women:sackmann:239453,both_mapped
api_tennis:12135834,2026-06-12,women,qualifying,clay,W35 San Gregorio 3 (Italy),women:api:170,A. Zantedeschi,auto_mapped,women:sackmann:215878,women:api:15681,A. Mazzola,auto_mapped,women:sackmann:220306,both_mapped
api_tennis:12135835,2026-06-12,women,qualifying,grass,W50 Hurghada (Egypt),women:api:9264,P. Iatcenko,auto_mapped,women:sackmann:223325,women:api:49617,S. Milanese,auto_mapped,women:sackmann:239460,both_mapped
api_tennis:12135836,2026-06-12,women,qualifying,grass,W50 Hurghada (Egypt),women:api:2295,M. Kubka,auto_mapped,women:sackmann:221243,women:api:72,V. Morvayova,auto_mapped,women:sackmann:215077,both_mapped
api_tennis:12135837,2026-06-12,women,qualifying,grass,W50 Hurghada (Egypt),women:api:24736,G. Knutson,auto_mapped,women:sackmann:213873,women:api:101,V. Ryser,auto_mapped,women:sackmann:220489,both_mapped
api_tennis:12135843,2026-06-12,men,qualifying,clay,Lyon,men:api:1735,D. E. Galan,auto_mapped,men:sackmann:123755,men:api:1205,K. Coppejans,auto_mapped,men:sackmann:106293,both_mapped
api_tennis:12136030,2026-06-12,women,qualifying,clay,W15 Madrid 2,women:api:16110,C. Gallardo Guevara,auto_mapped,women:sackmann:222239,women:api:74878,N. Torner Sensano,auto_mapped,women:sackmann:269717,both_mapped
api_tennis:12136031,2026-06-12,women,qualifying,clay,W15 Madrid 2,women:api:24523,M. Soriano Santiago,auto_mapped,women:sackmann:259105,women:api:69067,M. Maquet,auto_mapped,women:sackmann:220875,both_mapped
api_tennis:12136032,2026-06-12,women,qualifying,clay,W15 Madrid 2,women:api:58496,R. Roura Llaverias,auto_mapped,women:sackmann:260763,women:api:149,M. Nuudi,auto_mapped,women:sackmann:216119,both_mapped
api_tennis:12136035,2026-06-12,men,qualifying,grass,Hertogenbosch,men:api:438,A. Mannarino,auto_mapped,men:sackmann:105173,men:api:590,Z. Zhang,manual_mapped,men:sackmann:111190,both_mapped
api_tennis:12136036,2026-06-12,men,qualifying,grass,Hertogenbosch,men:api:1096,K. Majchrzak,auto_mapped,men:sackmann:111794,men:api:2073,F. Auger-Aliassime,auto_mapped,men:sackmann:200000,both_mapped
api_tennis:12136037,2026-06-12,men,qualifying,clay,Stuttgart,men:api:2959,J. Lehecka,auto_mapped,men:sackmann:208103,men:api:2846,F. Tiafoe,auto_mapped,men:sackmann:126207,both_mapped
api_tennis:12136040,2026-06-12,men,qualifying,clay,Bratislava,men:api:2406,T. Daniel,auto_mapped,men:sackmann:106121,men:api:367,Z. Piros,auto_mapped,men:sackmann:200436,both_mapped
api_tennis:12136041,2026-06-12,men,qualifying,clay,Bratislava,men:api:566,A. Shevchenko,auto_mapped,men:sackmann:207686,men:api:31143,M. Mrva,auto_mapped,men:sackmann:211617,both_mapped
api_tennis:12136044,2026-06-12,men,qualifying,clay,M15 Curtea de Arges,men:api:15768,R. M. Papoe,auto_mapped,men:sackmann:208457,men:api:1265,M. Vankan,auto_mapped,men:sackmann:207535,both_mapped
api_tennis:12136045,2026-06-12,men,qualifying,clay,M15 Curtea de Arges,men:api:14088,A. F. Rubio Fierros,auto_mapped,men:sackmann:200214,men:api:58948,F. Bidan,auto_mapped,men:sackmann:149266,both_mapped
api_tennis:12136046,2026-06-12,men,qualifying,clay,M15 Curtea de Arges,men:api:63409,A. Mazdrashki,auto_mapped,men:sackmann:212748,men:api:2015,S. Gima,auto_mapped,men:sackmann:209142,both_mapped
api_tennis:12136047,2026-06-12,men,qualifying,clay,M15 Curtea de Arges,men:api:38014,S. A. Andreescu,auto_mapped,men:sackmann:210650,men:api:63401,S. H. Haita,auto_mapped,men:sackmann:213066,both_mapped
api_tennis:12136050,2026-06-12,women,qualifying,hard,W15 Monastir 17,women:api:63416,V. Milovanova,auto_mapped,women:sackmann:269870,women:api:49584,J. Myatovic,auto_mapped,women:sackmann:260204,both_mapped
api_tennis:12136051,2026-06-12,women,qualifying,hard,W15 Monastir 17,women:api:87740,S. M. Ha,auto_mapped,women:sackmann:223046,women:api:18145,A. Battesti,auto_mapped,women:sackmann:221963,both_mapped
api_tennis:12136052,2026-06-12,women,qualifying,hard,W15 Monastir 17,women:api:54119,A. Schuman,auto_mapped,women:sackmann:260767,women:api:14669,N. Daubnerova,auto_mapped,women:sackmann:233743,both_mapped
api_tennis:12136053,2026-06-12,women,qualifying,hard,W15 Monastir 17,women:api:24413,L. Ayala,auto_mapped,women:sackmann:236968,women:api:38893,C. Fornasieri,auto_mapped,women:sackmann:238071,both_mapped
api_tennis:12136058,2026-06-12,men,qualifying,hard,M15 Monastir 22,men:api:7014,M. Walters,auto_mapped,men:sackmann:126971,men:api:798,A. Dougaz,auto_mapped,men:sackmann:144826,both_mapped
api_tennis:12136059,2026-06-12,men,qualifying,hard,M15 Monastir 22,men:api:17585,R. Pascual Ferra,auto_mapped,men:sackmann:212837,men:api:793,R. Matsuda,auto_mapped,men:sackmann:207987,both_mapped
api_tennis:12136060,2026-06-12,men,qualifying,hard,M15 Monastir 22,men:api:73861,D. Mosejczuk,auto_mapped,men:sackmann:213771,men:api:976,D. Fernandez Flores,auto_mapped,men:sackmann:208057,both_mapped
api_tennis:12136061,2026-06-12,men,qualifying,hard,M15 Monastir 22,men:api:38101,C. Bouchelaghem,auto_mapped,men:sackmann:210726,men:api:26613,P. Barbier Gazeu,auto_mapped,men:sackmann:210746,both_mapped
api_tennis:12136062,2026-06-12,men,qualifying,hard,M15 Vaasa,men:api:1313,F. Peliwo,auto_mapped,men:sackmann:106290,men:api:17612,M. Ponchet,auto_mapped,men:sackmann:210328,both_mapped
api_tennis:12136063,2026-06-12,men,qualifying,hard,M15 Vaasa,men:api:37988,L. Rossi,auto_mapped,men:sackmann:210223,men:api:68003,M. Kudernatsch,auto_mapped,men:sackmann:212899,both_mapped
api_tennis:12136064,2026-06-12,men,qualifying,hard,M15 Vaasa,men:api:30582,J. Guilleme,auto_mapped,men:sackmann:213603,men:api:55587,L. Lagerbohm,auto_mapped,men:sackmann:210631,both_mapped
api_tennis:12136065,2026-06-12,men,qualifying,hard,M15 Vaasa,men:api:38125,G. Dalmasso,auto_mapped,men:sackmann:211409,men:api:82368,T. Zeuch,auto_mapped,men:sackmann:206216,both_mapped
api_tennis:12136068,2026-06-12,men,qualifying,hard,M25 Martos,men:api:103442,P. Perez Ramos,auto_mapped,men:sackmann:214558,men:api:1266,A. Barroso Campos,auto_mapped,men:sackmann:132744,both_mapped
api_tennis:12136071,2026-06-12,men,qualifying,clay,M25 Varnamo,men:api:848,S. Kopp,auto_mapped,men:sackmann:207491,men:api:9110,M. Wiskandt,auto_mapped,men:sackmann:208328,both_mapped
api_tennis:12136075,2026-06-12,women,qualifying,clay,W15 Kursumlijska Banja 4,women:api:2526,K. Zaytseva,auto_mapped,women:sackmann:257874,women:api:40214,K. Sarkisova,auto_mapped,women:sackmann:215015,both_mapped
api_tennis:12136076,2026-06-12,women,qualifying,clay,W15 Kursumlijska Banja 4,women:api:2265,M. Mettraux,auto_mapped,women:sackmann:221062,women:api:52257,A. Stankovic,auto_mapped,women:sackmann:244087,both_mapped
api_tennis:12136077,2026-06-12,women,qualifying,clay,W15 Kursumlijska Banja 4,women:api:52688,E. O. Ghirardato,auto_mapped,women:sackmann:264270,women:api:38670,M. Horvit,auto_mapped,women:sackmann:213551,both_mapped
api_tennis:12136080,2026-06-12,men,qualifying,clay,M15 Kursumlijska Banja 4,men:api:37896,B. Djuric,auto_mapped,men:sackmann:210025,men:api:52645,N. Jadoun,auto_mapped,men:sackmann:212171,both_mapped
api_tennis:12136087,2026-06-12,men,qualifying,clay,M15 Nyiregyhaza,men:api:974,O. J. Gutierrez,auto_mapped,men:sackmann:121264,men:api:58191,P. Meszaros,auto_mapped,men:sackmann:211536,both_mapped
api_tennis:12136088,2026-06-12,men,qualifying,clay,M15 Nyiregyhaza,men:api:55032,Y. Kelm,auto_mapped,men:sackmann:212025,men:api:15664,P. Makk,auto_mapped,men:sackmann:207407,both_mapped
api_tennis:12136091,2026-06-12,women,qualifying,hard,W15 Tokyo,women:api:13333,M. Aikawa,auto_mapped,women:sackmann:219892,women:api:13810,E. Shimizu,auto_mapped,women:sackmann:215592,both_mapped
api_tennis:12136093,2026-06-12,women,qualifying,hard,W15 Tokyo,women:api:13990,I. Yamazaki,auto_mapped,women:sackmann:221265,women:api:53278,N. Yoshimoto,auto_mapped,women:sackmann:264144,both_mapped
api_tennis:12136097,2026-06-12,men,qualifying,hard,M15 Tokyo,men:api:37932,J. Kim,auto_mapped,men:sackmann:211484,men:api:5515,J. Yamasaki,auto_mapped,men:sackmann:126135,both_mapped
api_tennis:12136098,2026-06-12,men,qualifying,hard,M15 Tokyo,men:api:39537,N. Honda,auto_mapped,men:sackmann:211897,men:api:2018,T. Ichikawa,auto_mapped,men:sackmann:207383,both_mapped
api_tennis:12136099,2026-06-12,men,qualifying,hard,M15 Tokyo,men:api:13697,H. Shiraishi,auto_mapped,men:sackmann:202113,men:api:711,K. Ogura,auto_mapped,men:sackmann:202124,both_mapped
api_tennis:12136104,2026-06-12,women,qualifying,clay,W35 Casablanca,women:api:65718,L. Vujovic,auto_mapped,women:sackmann:266851,women:api:144,C. Martinez Cirez,auto_mapped,women:sackmann:220781,both_mapped
api_tennis:12136105,2026-06-12,women,qualifying,clay,W35 Casablanca,women:api:15593,N. Vargova,auto_mapped,women:sackmann:233747,women:api:1348,M. Colmegna,auto_mapped,women:sackmann:211820,both_mapped
api_tennis:12136106,2026-06-12,women,qualifying,clay,W35 Casablanca,women:api:13258,E. Lene,auto_mapped,women:sackmann:215778,women:api:75890,E. Perelygina,auto_mapped,women:sackmann:261071,both_mapped
api_tennis:12136107,2026-06-12,women,qualifying,clay,W15 Merzig,women:api:7413,M. Weckerle,auto_mapped,women:sackmann:220946,women:api:89639,Le. Schuknecht,auto_mapped,women:sackmann:269943,both_mapped
api_tennis:12136108,2026-06-12,women,qualifying,clay,W15 Merzig,women:api:80301,T. Gadamauri,auto_mapped,women:sackmann:260446,women:api:53,L. Meyer Auf Der Heide,auto_mapped,women:sackmann:220053,both_mapped
api_tennis:12136109,2026-06-12,women,qualifying,clay,W15 Merzig,women:api:74837,V. Steiner,auto_mapped,women:sackmann:260296,women:api:13036,A. Chlpac,auto_mapped,women:sackmann:214605,both_mapped
api_tennis:12136110,2026-06-12,women,qualifying,clay,W15 Merzig,women:api:57345,E. Bennemann,auto_mapped,women:sackmann:266622,women:api:11488,P. Lovric,auto_mapped,women:sackmann:222458,both_mapped
api_tennis:12136113,2026-06-12,women,qualifying,clay,W75 Ceska Lipa,women:api:162,C. W. Hennemann,auto_mapped,women:sackmann:216385,women:api:8975,L. Havlickova,auto_mapped,women:sackmann:222980,both_mapped
api_tennis:12136116,2026-06-12,women,qualifying,hard,W50 Guimaraes,women:api:30106,S. Broadus,auto_mapped,women:sackmann:221221,women:api:97,M. Jorge,auto_mapped,women:sackmann:221164,both_mapped
api_tennis:12136117,2026-06-12,women,qualifying,hard,W50 Guimaraes,women:api:7520,M. Leonard,auto_mapped,women:sackmann:215807,women:api:6701,K. Sebov,auto_mapped,women:sackmann:214684,both_mapped
